Timestamp,Object_Label,Confidence
2025-11-28 08:11:59.304878,person,0.93
2025-11-28 08:11:59.304878,person,0.68
2025-11-28 08:11:59.361409,person,0.92
2025-11-28 08:11:59.362404,person,0.71
2025-11-28 08:11:59.426089,person,0.92
2025-11-28 08:11:59.427596,person,0.84
2025-11-28 08:11:59.482457,person,0.91
2025-11-28 08:11:59.482457,person,0.77
2025-11-28 08:11:59.548564,person,0.91
2025-11-28 08:11:59.549557,person,0.79
2025-11-28 08:11:59.604940,person,0.91
2025-11-28 08:11:59.605941,person,0.83
2025-11-28 08:11:59.679744,person,0.90
2025-11-28 08:11:59.680751,person,0.84
2025-11-28 08:11:59.740821,person,0.91
2025-11-28 08:11:59.740821,person,0.83
2025-11-28 08:11:59.797509,person,0.91
2025-11-28 08:11:59.798012,person,0.80
2025-11-28 08:11:59.851651,person,0.91
2025-11-28 08:11:59.852651,person,0.86
2025-11-28 08:11:59.959551,person,0.92
2025-11-28 08:11:59.960556,person,0.88
2025-11-28 08:12:00.018702,person,0.92
2025-11-28 08:12:00.019705,person,0.89
2025-11-28 08:12:00.075821,person,0.92
2025-11-28 08:12:00.077341,person,0.88
2025-11-28 08:12:00.131936,person,0.92
2025-11-28 08:12:00.132937,person,0.88
2025-11-28 08:12:00.204101,person,0.91
2025-11-28 08:12:00.204101,person,0.86
2025-11-28 08:12:00.259251,person,0.90
2025-11-28 08:12:00.260728,person,0.86
2025-11-28 08:12:00.317902,person,0.90
2025-11-28 08:12:00.317902,person,0.87
2025-11-28 08:12:00.376068,person,0.90
2025-11-28 08:12:00.376068,person,0.79
2025-11-28 08:12:00.430715,person,0.90
2025-11-28 08:12:00.431714,person,0.87
2025-11-28 08:12:00.498721,person,0.90
2025-11-28 08:12:00.498721,person,0.85
2025-11-28 08:12:00.562896,person,0.89
2025-11-28 08:12:00.563896,person,0.78
2025-11-28 08:12:00.624611,person,0.90
2025-11-28 08:12:00.625615,person,0.80
2025-11-28 08:12:00.681763,person,0.91
2025-11-28 08:12:00.682767,person,0.77
2025-11-28 08:12:00.738935,person,0.91
2025-11-28 08:12:00.739948,person,0.85
2025-11-28 08:12:00.797325,person,0.91
2025-11-28 08:12:00.797835,person,0.75
2025-11-28 08:12:00.854684,person,0.91
2025-11-28 08:12:00.855688,person,0.75
2025-11-28 08:12:00.911422,person,0.92
2025-11-28 08:12:00.912422,person,0.81
2025-11-28 08:12:00.913424,person,0.52
2025-11-28 08:12:00.986177,person,0.94
2025-11-28 08:12:00.986177,person,0.78
2025-11-28 08:12:01.043291,person,0.93
2025-11-28 08:12:01.044293,person,0.79
2025-11-28 08:12:01.112977,person,0.94
2025-11-28 08:12:01.112977,person,0.74
2025-11-28 08:12:01.169703,person,0.95
2025-11-28 08:12:01.170711,person,0.68
2025-11-28 08:12:01.229705,person,0.95
2025-11-28 08:12:01.230705,person,0.74
2025-11-28 08:12:01.345876,person,0.93
2025-11-28 08:12:01.347379,person,0.73
2025-11-28 08:12:01.402530,person,0.94
2025-11-28 08:12:01.403529,person,0.63
2025-11-28 08:12:01.457662,person,0.92
2025-11-28 08:12:01.457662,person,0.62
2025-11-28 08:12:01.518356,person,0.93
2025-11-28 08:12:01.518356,person,0.61
2025-11-28 08:12:01.574979,person,0.92
2025-11-28 08:12:01.575979,person,0.70
2025-11-28 08:12:01.632625,person,0.93
2025-11-28 08:12:01.633625,person,0.63
2025-11-28 08:12:01.689934,person,0.93
2025-11-28 08:12:01.690934,person,0.67
2025-11-28 08:12:01.690934,person,0.60
2025-11-28 08:12:01.752572,person,0.92
2025-11-28 08:12:01.754075,person,0.76
2025-11-28 08:12:01.754075,person,0.74
2025-11-28 08:12:01.811182,person,0.92
2025-11-28 08:12:01.811182,person,0.78
2025-11-28 08:12:01.812186,person,0.70
2025-11-28 08:12:01.868494,person,0.92
2025-11-28 08:12:01.868494,person,0.76
2025-11-28 08:12:01.869493,person,0.73
2025-11-28 08:12:01.936150,person,0.93
2025-11-28 08:12:01.936150,person,0.87
2025-11-28 08:12:01.936150,person,0.72
2025-11-28 08:12:01.999371,person,0.92
2025-11-28 08:12:02.000378,person,0.89
2025-11-28 08:12:02.000378,person,0.77
2025-11-28 08:12:02.055512,person,0.91
2025-11-28 08:12:02.056511,person,0.87
2025-11-28 08:12:02.057508,person,0.80
2025-11-28 08:12:02.111501,person,0.92
2025-11-28 08:12:02.112505,person,0.90
2025-11-28 08:12:02.112505,person,0.78
2025-11-28 08:12:02.172699,person,0.92
2025-11-28 08:12:02.172699,person,0.89
2025-11-28 08:12:02.173699,person,0.74
2025-11-28 08:12:02.228350,person,0.92
2025-11-28 08:12:02.229350,person,0.91
2025-11-28 08:12:02.230358,person,0.75
2025-11-28 08:12:02.300261,person,0.93
2025-11-28 08:12:02.300261,person,0.90
2025-11-28 08:12:02.301730,person,0.73
2025-11-28 08:12:02.357385,person,0.92
2025-11-28 08:12:02.358390,person,0.92
2025-11-28 08:12:02.358390,person,0.64
2025-11-28 08:12:02.429087,person,0.93
2025-11-28 08:12:02.430087,person,0.93
2025-11-28 08:12:02.431091,person,0.60
2025-11-28 08:12:02.485701,person,0.94
2025-11-28 08:12:02.486703,person,0.93
2025-11-28 08:12:02.487701,person,0.58
2025-11-28 08:12:02.542752,person,0.93
2025-11-28 08:12:02.542752,person,0.92
2025-11-28 08:12:02.601015,person,0.94
2025-11-28 08:12:02.602016,person,0.92
2025-11-28 08:12:02.662134,person,0.90
2025-11-28 08:12:02.663133,person,0.88
2025-11-28 08:12:02.735373,person,0.90
2025-11-28 08:12:02.736374,person,0.90
2025-11-28 08:12:02.809741,person,0.89
2025-11-28 08:12:02.809741,person,0.88
2025-11-28 08:12:02.871225,person,0.92
2025-11-28 08:12:02.872228,person,0.89
2025-11-28 08:12:02.929451,person,0.92
2025-11-28 08:12:02.930460,person,0.92
2025-11-28 08:12:02.987584,person,0.92
2025-11-28 08:12:02.988592,person,0.91
2025-11-28 08:12:03.057492,person,0.93
2025-11-28 08:12:03.058499,person,0.92
2025-11-28 08:12:03.146651,person,0.93
2025-11-28 08:12:03.147655,person,0.91
2025-11-28 08:12:03.210174,person,0.93
2025-11-28 08:12:03.211950,person,0.91
2025-11-28 08:12:03.277318,person,0.93
2025-11-28 08:12:03.278325,person,0.92
2025-11-28 08:12:03.343615,person,0.94
2025-11-28 08:12:03.344620,person,0.92
2025-11-28 08:12:03.399294,person,0.94
2025-11-28 08:12:03.400298,person,0.92
2025-11-28 08:12:03.462655,person,0.93
2025-11-28 08:12:03.463648,person,0.92
2025-11-28 08:12:03.524307,person,0.92
2025-11-28 08:12:03.524307,person,0.92
2025-11-28 08:12:03.586771,person,0.92
2025-11-28 08:12:03.586771,person,0.92
2025-11-28 08:12:03.650664,person,0.93
2025-11-28 08:12:03.650664,person,0.92
2025-11-28 08:12:03.708408,person,0.93
2025-11-28 08:12:03.709407,person,0.92
2025-11-28 08:12:03.776586,person,0.93
2025-11-28 08:12:03.777589,person,0.92
2025-11-28 08:12:03.832533,person,0.92
2025-11-28 08:12:03.832533,person,0.92
2025-11-28 08:12:03.902040,person,0.93
2025-11-28 08:12:03.903049,person,0.92
2025-11-28 08:12:03.959877,person,0.93
2025-11-28 08:12:03.960886,person,0.92
2025-11-28 08:12:04.036652,person,0.93
2025-11-28 08:12:04.037657,person,0.92
2025-11-28 08:12:04.094555,person,0.93
2025-11-28 08:12:04.095560,person,0.91
2025-11-28 08:12:04.150457,person,0.93
2025-11-28 08:12:04.151454,person,0.92
2025-11-28 08:12:04.214957,person,0.93
2025-11-28 08:12:04.214957,person,0.92
2025-11-28 08:12:04.269777,person,0.92
2025-11-28 08:12:04.270786,person,0.92
2025-11-28 08:12:04.340629,person,0.92
2025-11-28 08:12:04.340629,person,0.92
2025-11-28 08:12:04.401963,person,0.92
2025-11-28 08:12:04.402963,person,0.91
2025-11-28 08:12:04.402963,person,0.59
2025-11-28 08:12:04.458623,person,0.92
2025-11-28 08:12:04.459624,person,0.92
2025-11-28 08:12:04.459624,person,0.56
2025-11-28 08:12:04.514094,person,0.93
2025-11-28 08:12:04.514094,person,0.91
2025-11-28 08:12:04.514094,person,0.59
2025-11-28 08:12:04.571334,person,0.92
2025-11-28 08:12:04.572339,person,0.91
2025-11-28 08:12:04.637495,person,0.92
2025-11-28 08:12:04.637998,person,0.91
2025-11-28 08:12:04.693287,person,0.92
2025-11-28 08:12:04.693287,person,0.92
2025-11-28 08:12:04.694690,person,0.54
2025-11-28 08:12:04.752324,person,0.92
2025-11-28 08:12:04.753332,person,0.91
2025-11-28 08:12:04.753332,person,0.53
2025-11-28 08:12:04.828830,person,0.92
2025-11-28 08:12:04.828830,person,0.90
2025-11-28 08:12:04.829829,person,0.63
2025-11-28 08:12:04.888195,person,0.92
2025-11-28 08:12:04.889569,person,0.91
2025-11-28 08:12:04.889569,person,0.67
2025-11-28 08:12:04.946669,person,0.93
2025-11-28 08:12:04.948173,person,0.91
2025-11-28 08:12:04.948173,person,0.64
2025-11-28 08:12:05.004852,person,0.93
2025-11-28 08:12:05.005847,person,0.91
2025-11-28 08:12:05.005847,person,0.66
2025-11-28 08:12:05.063529,person,0.92
2025-11-28 08:12:05.063529,person,0.91
2025-11-28 08:12:05.064589,person,0.66
2025-11-28 08:12:05.118288,person,0.92
2025-11-28 08:12:05.119626,person,0.89
2025-11-28 08:12:05.119626,person,0.63
2025-11-28 08:12:05.177796,person,0.92
2025-11-28 08:12:05.177796,person,0.89
2025-11-28 08:12:05.178800,person,0.63
2025-11-28 08:12:05.234352,person,0.92
2025-11-28 08:12:05.235352,person,0.90
2025-11-28 08:12:05.235352,person,0.67
2025-11-28 08:12:05.296500,person,0.92
2025-11-28 08:12:05.297506,person,0.91
2025-11-28 08:12:05.297506,person,0.69
2025-11-28 08:12:05.355594,person,0.92
2025-11-28 08:12:05.356594,person,0.88
2025-11-28 08:12:05.356594,person,0.75
2025-11-28 08:12:05.444263,person,0.92
2025-11-28 08:12:05.445268,person,0.91
2025-11-28 08:12:05.445268,person,0.61
2025-11-28 08:12:05.515035,person,0.92
2025-11-28 08:12:05.515540,person,0.91
2025-11-28 08:12:05.515540,person,0.61
2025-11-28 08:12:05.576433,person,0.92
2025-11-28 08:12:05.577432,person,0.92
2025-11-28 08:12:05.577936,person,0.55
2025-11-28 08:12:05.634221,person,0.93
2025-11-28 08:12:05.635221,person,0.91
2025-11-28 08:12:05.702914,person,0.93
2025-11-28 08:12:05.702914,person,0.91
2025-11-28 08:12:05.762779,person,0.92
2025-11-28 08:12:05.763778,person,0.91
2025-11-28 08:12:05.822013,person,0.91
2025-11-28 08:12:05.823013,person,0.90
2025-11-28 08:12:05.878592,person,0.91
2025-11-28 08:12:05.879566,person,0.90
2025-11-28 08:12:05.936588,person,0.91
2025-11-28 08:12:05.936588,person,0.90
2025-11-28 08:12:05.993242,person,0.91
2025-11-28 08:12:05.993242,person,0.91
2025-11-28 08:12:06.050526,person,0.90
2025-11-28 08:12:06.050526,person,0.90
2025-11-28 08:12:06.107731,person,0.92
2025-11-28 08:12:06.108741,person,0.90
2025-11-28 08:12:06.172142,person,0.92
2025-11-28 08:12:06.172142,person,0.90
2025-11-28 08:12:06.228311,person,0.91
2025-11-28 08:12:06.229310,person,0.91
2025-11-28 08:12:06.285494,person,0.93
2025-11-28 08:12:06.285494,person,0.89
2025-11-28 08:12:06.341403,person,0.92
2025-11-28 08:12:06.341403,person,0.90
2025-11-28 08:12:06.396027,person,0.92
2025-11-28 08:12:06.396027,person,0.88
2025-11-28 08:12:06.457324,person,0.92
2025-11-28 08:12:06.457324,person,0.90
2025-11-28 08:12:06.513160,person,0.93
2025-11-28 08:12:06.513160,person,0.91
2025-11-28 08:12:06.568776,person,0.92
2025-11-28 08:12:06.569775,person,0.91
2025-11-28 08:12:06.626207,person,0.93
2025-11-28 08:12:06.626207,person,0.91
2025-11-28 08:12:06.682340,person,0.93
2025-11-28 08:12:06.683340,person,0.92
2025-11-28 08:12:06.752045,person,0.91
2025-11-28 08:12:06.753045,person,0.90
2025-11-28 08:12:06.814872,person,0.92
2025-11-28 08:12:06.814872,person,0.90
2025-11-28 08:12:06.869498,person,0.92
2025-11-28 08:12:06.870498,person,0.91
2025-11-28 08:12:06.926651,person,0.91
2025-11-28 08:12:06.926651,person,0.90
2025-11-28 08:12:06.979299,person,0.92
2025-11-28 08:12:06.979299,person,0.91
2025-11-28 08:12:07.190982,person,0.92
2025-11-28 08:12:07.191980,person,0.90
2025-11-28 08:12:07.254336,person,0.93
2025-11-28 08:12:07.255338,person,0.91
2025-11-28 08:12:07.316327,person,0.93
2025-11-28 08:12:07.317327,person,0.91
2025-11-28 08:12:07.376221,person,0.94
2025-11-28 08:12:07.377734,person,0.91
2025-11-28 08:12:07.435634,person,0.93
2025-11-28 08:12:07.435634,person,0.92
2025-11-28 08:12:07.436778,person,0.55
2025-11-28 08:12:07.502431,person,0.93
2025-11-28 08:12:07.503431,person,0.93
2025-11-28 08:12:07.503431,person,0.53
2025-11-28 08:12:07.559493,person,0.92
2025-11-28 08:12:07.560491,person,0.92
2025-11-28 08:12:07.560491,person,0.52
2025-11-28 08:12:07.615960,person,0.93
2025-11-28 08:12:07.615960,person,0.92
2025-11-28 08:12:07.615960,person,0.50
2025-11-28 08:12:07.685680,person,0.95
2025-11-28 08:12:07.685680,person,0.92
2025-11-28 08:12:07.749621,person,0.95
2025-11-28 08:12:07.749621,person,0.92
2025-11-28 08:12:07.805247,person,0.95
2025-11-28 08:12:07.806247,person,0.92
2025-11-28 08:12:07.871508,person,0.94
2025-11-28 08:12:07.872508,person,0.91
2025-11-28 08:12:07.934455,person,0.93
2025-11-28 08:12:07.935453,person,0.90
2025-11-28 08:12:07.936459,person,0.63
2025-11-28 08:12:07.991481,person,0.92
2025-11-28 08:12:07.991481,person,0.91
2025-11-28 08:12:07.992481,person,0.72
2025-11-28 08:12:08.047674,person,0.91
2025-11-28 08:12:08.047674,person,0.90
2025-11-28 08:12:08.048683,person,0.67
2025-11-28 08:12:08.170556,person,0.87
2025-11-28 08:12:08.171556,person,0.79
2025-11-28 08:12:08.172554,person,0.51
2025-11-28 08:12:08.227874,person,0.79
2025-11-28 08:12:08.294165,person,0.89
2025-11-28 08:12:08.295165,person,0.52
2025-11-28 08:12:08.357532,person,0.89
2025-11-28 08:12:08.358035,person,0.74
2025-11-28 08:12:08.422679,person,0.89
2025-11-28 08:12:08.423679,person,0.74
2025-11-28 08:12:08.423679,person,0.67
2025-11-28 08:12:08.481265,person,0.89
2025-11-28 08:12:08.481265,person,0.64
2025-11-28 08:12:08.545451,person,0.89
2025-11-28 08:12:08.546445,person,0.73
2025-11-28 08:12:08.607543,person,0.89
2025-11-28 08:12:08.608552,person,0.54
2025-11-28 08:12:08.672336,person,0.87
2025-11-28 08:12:08.672336,person,0.76
2025-11-28 08:12:08.729687,person,0.89
2025-11-28 08:12:08.730686,person,0.64
2025-11-28 08:12:08.787579,person,0.88
2025-11-28 08:12:08.787579,person,0.65
2025-11-28 08:12:08.847729,person,0.88
2025-11-28 08:12:08.848740,person,0.73
2025-11-28 08:12:08.906400,person,0.89
2025-11-28 08:12:08.906400,person,0.59
2025-11-28 08:12:08.959724,person,0.89
2025-11-28 08:12:08.960727,person,0.69
2025-11-28 08:12:09.018388,person,0.89
2025-11-28 08:12:09.019386,person,0.68
2025-11-28 08:12:09.075923,person,0.90
2025-11-28 08:12:09.075923,person,0.73
2025-11-28 08:12:09.145247,person,0.89
2025-11-28 08:12:09.145247,person,0.73
2025-11-28 08:12:09.201297,person,0.89
2025-11-28 08:12:09.202297,person,0.70
2025-11-28 08:12:09.259594,person,0.88
2025-11-28 08:12:09.259594,person,0.68
2025-11-28 08:12:09.313971,person,0.88
2025-11-28 08:12:09.314971,person,0.64
2025-11-28 08:12:09.376156,person,0.88
2025-11-28 08:12:09.377684,person,0.79
2025-11-28 08:12:09.434292,person,0.89
2025-11-28 08:12:09.435292,person,0.70
2025-11-28 08:12:09.493252,person,0.90
2025-11-28 08:12:09.494250,person,0.74
2025-11-28 08:12:09.550483,person,0.89
2025-11-28 08:12:09.551487,person,0.57
2025-11-28 08:12:09.607753,person,0.86
2025-11-28 08:12:09.607753,person,0.69
2025-11-28 08:12:09.675853,person,0.87
2025-11-28 08:12:09.675853,person,0.71
2025-11-28 08:12:09.739788,person,0.86
2025-11-28 08:12:09.740792,person,0.67
2025-11-28 08:12:09.795754,person,0.87
2025-11-28 08:12:09.796755,person,0.64
2025-11-28 08:12:09.852973,person,0.86
2025-11-28 08:12:09.853973,person,0.68
2025-11-28 08:12:09.909602,person,0.85
2025-11-28 08:12:09.910611,person,0.65
2025-11-28 08:12:09.966439,person,0.85
2025-11-28 08:12:09.967947,person,0.61
2025-11-28 08:12:10.025388,person,0.86
2025-11-28 08:12:10.026388,person,0.72
2025-11-28 08:12:10.080955,person,0.87
2025-11-28 08:12:10.081954,person,0.64
2025-11-28 08:12:10.138623,person,0.87
2025-11-28 08:12:10.139623,person,0.65
2025-11-28 08:12:10.195963,person,0.86
2025-11-28 08:12:10.195963,person,0.72
2025-11-28 08:12:10.254663,person,0.88
2025-11-28 08:12:10.254663,person,0.79
2025-11-28 08:12:10.316210,person,0.86
2025-11-28 08:12:10.317715,person,0.60
2025-11-28 08:12:10.371374,person,0.88
2025-11-28 08:12:10.371374,person,0.68
2025-11-28 08:12:10.440561,person,0.86
2025-11-28 08:12:10.441561,person,0.69
2025-11-28 08:12:10.502329,person,0.87
2025-11-28 08:12:10.502329,person,0.76
2025-11-28 08:12:10.559821,person,0.88
2025-11-28 08:12:10.559821,person,0.66
2025-11-28 08:12:10.616328,person,0.87
2025-11-28 08:12:10.617326,person,0.72
2025-11-28 08:12:10.672761,person,0.89
2025-11-28 08:12:10.672761,person,0.68
2025-11-28 08:12:10.732434,person,0.89
2025-11-28 08:12:10.733438,person,0.69
2025-11-28 08:12:10.788037,person,0.90
2025-11-28 08:12:10.789041,person,0.66
2025-11-28 08:12:10.854198,person,0.91
2025-11-28 08:12:10.855675,person,0.65
2025-11-28 08:12:10.909784,person,0.91
2025-11-28 08:12:10.910794,person,0.69
2025-11-28 08:12:10.968435,person,0.90
2025-11-28 08:12:10.968435,person,0.69
2025-11-28 08:12:11.024594,person,0.92
2025-11-28 08:12:11.024594,person,0.75
2025-11-28 08:12:11.084739,person,0.92
2025-11-28 08:12:11.084739,person,0.74
2025-11-28 08:12:11.140659,person,0.92
2025-11-28 08:12:11.140659,person,0.75
2025-11-28 08:12:11.201263,person,0.92
2025-11-28 08:12:11.201263,person,0.80
2025-11-28 08:12:11.257650,person,0.92
2025-11-28 08:12:11.258657,person,0.62
2025-11-28 08:12:11.312825,person,0.91
2025-11-28 08:12:11.313828,person,0.72
2025-11-28 08:12:11.409167,person,0.92
2025-11-28 08:12:11.409167,person,0.70
2025-11-28 08:12:11.471830,person,0.92
2025-11-28 08:12:11.472831,person,0.75
2025-11-28 08:12:11.527971,person,0.91
2025-11-28 08:12:11.528979,person,0.66
2025-11-28 08:12:11.587962,person,0.91
2025-11-28 08:12:11.587962,person,0.66
2025-11-28 08:12:11.648609,person,0.91
2025-11-28 08:12:11.648609,person,0.74
2025-11-28 08:12:11.706071,person,0.92
2025-11-28 08:12:11.707576,person,0.78
2025-11-28 08:12:11.760331,person,0.92
2025-11-28 08:12:11.761330,person,0.72
2025-11-28 08:12:11.820777,person,0.91
2025-11-28 08:12:11.820777,person,0.74
2025-11-28 08:12:11.877412,person,0.90
2025-11-28 08:12:11.878423,person,0.69
2025-11-28 08:12:11.947577,person,0.90
2025-11-28 08:12:11.947577,person,0.73
2025-11-28 08:12:12.004463,person,0.87
2025-11-28 08:12:12.004463,person,0.77
2025-11-28 08:12:12.103610,person,0.89
2025-11-28 08:12:12.104610,person,0.68
2025-11-28 08:12:12.223664,person,0.80
2025-11-28 08:12:12.224670,person,0.76
2025-11-28 08:12:12.295767,person,0.88
2025-11-28 08:12:12.297200,person,0.72
2025-11-28 08:12:12.367453,person,0.89
2025-11-28 08:12:12.368460,person,0.81
2025-11-28 08:12:12.438551,person,0.82
2025-11-28 08:12:12.495513,person,0.82
2025-11-28 08:12:12.560133,person,0.86
2025-11-28 08:12:12.615536,person,0.90
2025-11-28 08:12:12.687416,person,0.89
2025-11-28 08:12:12.744049,person,0.84
2025-11-28 08:12:12.799721,person,0.90
2025-11-28 08:12:12.854322,person,0.80
2025-11-28 08:12:12.910833,person,0.82
2025-11-28 08:12:12.967332,person,0.75
2025-11-28 08:12:13.022956,person,0.52
2025-11-28 08:12:13.078603,person,0.77
2025-11-28 08:12:13.135114,person,0.78
2025-11-28 08:12:13.190750,person,0.83
2025-11-28 08:12:13.252467,person,0.65
2025-11-28 08:12:13.315868,person,0.69
2025-11-28 08:12:13.375993,person,0.68
2025-11-28 08:12:13.438263,person,0.56
2025-11-28 08:12:13.439272,person,0.52
2025-11-28 08:12:13.551225,person,0.71
2025-11-28 08:12:13.604491,person,0.62
2025-11-28 08:12:13.660134,person,0.59
2025-11-28 08:12:13.716192,person,0.59
2025-11-28 08:12:13.775366,person,0.59
2025-11-28 08:12:13.830091,person,0.75
2025-11-28 08:12:13.891500,person,0.78
2025-11-28 08:12:13.948115,person,0.64
2025-11-28 08:12:14.001741,person,0.84
2025-11-28 08:12:14.055871,person,0.86
2025-11-28 08:12:14.109761,person,0.88
2025-11-28 08:12:14.163421,person,0.88
2025-11-28 08:12:14.220571,person,0.92
2025-11-28 08:12:14.277726,person,0.90
2025-11-28 08:12:14.333353,person,0.88
2025-11-28 08:12:14.390460,person,0.88
2025-11-28 08:12:14.456539,person,0.89
2025-11-28 08:12:14.518701,person,0.91
2025-11-28 08:12:14.574917,person,0.91
2025-11-28 08:12:14.632595,person,0.91
2025-11-28 08:12:14.695341,person,0.92
2025-11-28 08:12:14.695341,person,0.62
2025-11-28 08:12:14.750008,person,0.92
2025-11-28 08:12:14.751010,person,0.67
2025-11-28 08:12:14.820168,person,0.92
2025-11-28 08:12:14.820168,person,0.69
2025-11-28 08:12:14.875818,person,0.91
2025-11-28 08:12:14.877726,person,0.70
2025-11-28 08:12:14.944446,person,0.93
2025-11-28 08:12:14.945448,person,0.67
2025-11-28 08:12:15.000567,person,0.94
2025-11-28 08:12:15.001924,person,0.67
2025-11-28 08:12:15.082829,person,0.94
2025-11-28 08:12:15.083837,person,0.72
2025-11-28 08:12:15.139856,person,0.94
2025-11-28 08:12:15.139856,person,0.73
2025-11-28 08:12:15.211790,person,0.93
2025-11-28 08:12:15.212789,person,0.73
2025-11-28 08:12:15.273430,person,0.93
2025-11-28 08:12:15.274431,person,0.61
2025-11-28 08:12:15.333580,person,0.93
2025-11-28 08:12:15.334586,person,0.57
2025-11-28 08:12:15.388851,person,0.93
2025-11-28 08:12:15.389851,person,0.58
2025-11-28 08:12:15.445148,person,0.92
2025-11-28 08:12:15.445148,person,0.60
2025-11-28 08:12:15.502349,person,0.93
2025-11-28 08:12:15.502349,person,0.72
2025-11-28 08:12:15.570499,person,0.93
2025-11-28 08:12:15.571498,person,0.71
2025-11-28 08:12:15.626684,person,0.93
2025-11-28 08:12:15.628192,person,0.56
2025-11-28 08:12:15.686074,person,0.93
2025-11-28 08:12:15.686074,person,0.74
2025-11-28 08:12:15.744725,person,0.93
2025-11-28 08:12:15.744725,person,0.69
2025-11-28 08:12:15.801466,person,0.92
2025-11-28 08:12:15.801466,person,0.63
2025-11-28 08:12:15.856559,person,0.92
2025-11-28 08:12:15.857559,person,0.66
2025-11-28 08:12:15.914227,person,0.93
2025-11-28 08:12:15.915226,person,0.64
2025-11-28 08:12:15.972122,person,0.92
2025-11-28 08:12:15.973125,person,0.66
2025-11-28 08:12:16.030017,person,0.93
2025-11-28 08:12:16.031019,person,0.66
2025-11-28 08:12:16.088654,person,0.93
2025-11-28 08:12:16.088654,person,0.62
2025-11-28 08:12:16.143340,person,0.94
2025-11-28 08:12:16.144338,person,0.73
2025-11-28 08:12:16.200990,person,0.92
2025-11-28 08:12:16.201990,person,0.70
2025-11-28 08:12:16.258960,person,0.94
2025-11-28 08:12:16.258960,person,0.68
2025-11-28 08:12:16.313569,person,0.93
2025-11-28 08:12:16.314570,person,0.75
2025-11-28 08:12:16.372237,person,0.93
2025-11-28 08:12:16.373244,person,0.66
2025-11-28 08:12:16.428876,person,0.92
2025-11-28 08:12:16.429877,person,0.68
2025-11-28 08:12:16.484863,person,0.91
2025-11-28 08:12:16.484863,person,0.62
2025-11-28 08:12:16.543407,person,0.91
2025-11-28 08:12:16.544406,person,0.58
2025-11-28 08:12:16.602061,person,0.89
2025-11-28 08:12:16.603061,person,0.69
2025-11-28 08:12:16.658392,person,0.90
2025-11-28 08:12:16.658392,person,0.64
2025-11-28 08:12:16.714670,person,0.89
2025-11-28 08:12:16.714670,person,0.63
2025-11-28 08:12:16.781947,person,0.91
2025-11-28 08:12:16.782945,person,0.75
2025-11-28 08:12:16.837634,person,0.90
2025-11-28 08:12:16.838639,person,0.61
2025-11-28 08:12:16.892275,person,0.89
2025-11-28 08:12:16.893781,person,0.74
2025-11-28 08:12:16.955455,person,0.89
2025-11-28 08:12:16.955455,person,0.84
2025-11-28 08:12:17.013605,person,0.89
2025-11-28 08:12:17.014613,person,0.67
2025-11-28 08:12:17.070837,person,0.90
2025-11-28 08:12:17.071837,person,0.70
2025-11-28 08:12:17.141043,person,0.90
2025-11-28 08:12:17.141043,person,0.62
2025-11-28 08:12:17.204006,person,0.91
2025-11-28 08:12:17.204006,person,0.66
2025-11-28 08:12:17.259456,person,0.90
2025-11-28 08:12:17.314413,person,0.90
2025-11-28 08:12:17.315412,person,0.61
2025-11-28 08:12:17.375029,person,0.91
2025-11-28 08:12:17.375029,person,0.72
2025-11-28 08:12:17.432024,person,0.91
2025-11-28 08:12:17.432024,person,0.54
2025-11-28 08:12:17.501225,person,0.92
2025-11-28 08:12:17.502225,person,0.64
2025-11-28 08:12:17.558606,person,0.92
2025-11-28 08:12:17.559783,person,0.64
2025-11-28 08:12:17.614978,person,0.92
2025-11-28 08:12:17.615481,person,0.66
2025-11-28 08:12:17.669586,person,0.92
2025-11-28 08:12:17.670590,person,0.63
2025-11-28 08:12:17.727859,person,0.91
2025-11-28 08:12:17.727859,person,0.66
2025-11-28 08:12:17.783836,person,0.90
2025-11-28 08:12:17.783836,person,0.63
2025-11-28 08:12:17.841460,person,0.90
2025-11-28 08:12:17.842461,person,0.60
2025-11-28 08:12:17.909140,person,0.91
2025-11-28 08:12:17.910144,person,0.63
2025-11-28 08:12:17.965901,person,0.91
2025-11-28 08:12:17.967408,person,0.56
2025-11-28 08:12:18.022056,person,0.91
2025-11-28 08:12:18.023057,person,0.59
2025-11-28 08:12:18.078994,person,0.91
2025-11-28 08:12:18.079992,person,0.52
2025-11-28 08:12:18.145633,person,0.91
2025-11-28 08:12:18.146632,person,0.63
2025-11-28 08:12:18.218709,person,0.93
2025-11-28 08:12:18.218709,person,0.55
2025-11-28 08:12:18.277804,person,0.88
2025-11-28 08:12:18.352053,person,0.90
2025-11-28 08:12:18.352053,person,0.61
2025-11-28 08:12:18.408698,person,0.90
2025-11-28 08:12:18.467840,person,0.92
2025-11-28 08:12:18.467840,person,0.69
2025-11-28 08:12:18.538054,person,0.86
2025-11-28 08:12:18.538054,person,0.63
2025-11-28 08:12:18.593177,person,0.89
2025-11-28 08:12:18.594177,person,0.61
2025-11-28 08:12:18.649906,person,0.90
2025-11-28 08:12:18.649906,person,0.65
2025-11-28 08:12:18.713635,person,0.90
2025-11-28 08:12:18.713635,person,0.65
2025-11-28 08:12:18.768745,person,0.90
2025-11-28 08:12:18.769745,person,0.77
2025-11-28 08:12:18.825919,person,0.91
2025-11-28 08:12:18.825919,person,0.62
